Date-Time,Pressure_Seeq,Velocity_Seeq,Density_Seeq,Example?Cooling_Tower_1?Area_A?Temperature
2022-10-15T09:56:00,65.76839298,6.500186427,3.037894966,75.46104202
2022-10-15T09:58:00,65.76839298,6.499442881,3.039771263,75.43163025
2022-10-15T10:00:00,65.76839298,6.498699334,3.041647559,75.38661157
2022-10-15T10:02:00,65.76839298,6.497955788,3.043523856,75.34806667
2022-10-15T10:04:00,65.76839298,6.502099794,3.044583035,75.33109244
2022-10-15T10:06:00,65.76839298,6.5080977,3.045332273,75.30458824
2022-10-15T10:08:00,65.76839298,6.514095605,3.046081511,75.25109244
2022-10-15T10:10:00,65.76839298,6.520093511,3.046830749,75.17416667
2022-10-15T10:12:00,65.76839298,6.526091416,3.047579986,75.1054
2022-10-15T10:14:00,65.76839298,6.532089322,3.048329224,75.08235593
2022-10-15T10:16:00,65.76839298,6.538087227,3.049078462,75.06546667
2022-10-15T10:18:00,65.76839298,6.544085132,3.0498277,75.09878333
2022-10-15T10:20:00,65.76839298,6.550083038,3.050576938,75.06581667
2022-10-15T10:22:00,65.76839298,6.556080943,3.051326175,74.97988136
2022-10-15T10:24:00,65.76839298,6.562078849,3.052075413,74.92931405
2022-10-15T10:26:00,65.76839298,6.568076754,3.052824651,74.92776
2022-10-15T10:28:00,65.76839298,6.57407466,3.053573889,74.9055
2022-10-15T10:30:00,65.76839298,6.580072565,3.054323126,74.88978992
2022-10-15T10:32:00,65.76839298,6.586070471,3.055072364,74.880968
2022-10-15T10:34:00,65.76839298,6.592068376,3.055821602,74.83464103
2022-10-15T10:36:00,65.76839298,6.598066281,3.05657084,74.82766942
2022-10-15T10:38:00,65.76839298,6.604064187,3.057320077,74.84791892
2022-10-15T10:40:00,65.76839298,6.610062092,3.058069315,74.88078022
2022-10-15T10:42:00,65.76839298,6.616059998,3.058818553,74.8407
2022-10-15T10:44:00,65.76839298,6.622057903,3.059567791,74.84238211
2022-10-15T10:46:00,65.76839298,6.628055809,3.060317028,74.82930508
2022-10-15T10:48:00,65.76839298,6.634053714,3.061066266,74.83167227
2022-10-15T10:50:00,65.76839298,6.640051619,3.061815504,74.82033058
2022-10-15T10:52:00,65.76839298,6.646049525,3.062564742,74.8144
2022-10-15T10:54:00,65.76839298,6.65204743,3.06331398,74.82146341
2022-10-15T10:56:00,65.76839298,6.658045336,3.064063217,74.81544737
2022-10-15T10:58:00,65.76839298,6.664043241,3.064812455,74.79327869
2022-10-15T11:00:00,65.76839298,6.670041147,3.065561693,74.811725
2022-10-15T11:02:00,65.76839298,6.676039052,3.066310931,74.83790164
2022-10-15T11:04:00,65.76839298,6.672095083,3.067365469,74.81023529
2022-10-15T11:06:00,65.76839298,6.664380057,3.068535811,74.78794958
2022-10-15T11:08:00,65.76839298,6.656665032,3.069706153,74.75721008
2022-10-15T11:10:00,65.76839298,6.648950007,3.070876494,74.70647458
2022-10-15T11:12:00,65.76839298,6.641234981,3.072046836,74.64896774
2022-10-15T11:14:00,65.76839298,6.633519956,3.073217178,74.53430508
2022-10-15T11:16:00,65.76839298,6.625804931,3.07438752,74.38462712
2022-10-15T11:18:00,65.76839298,6.618089906,3.075557862,74.31548
2022-10-15T11:20:00,65.76839298,6.61037488,3.076728204,74.28920513
2022-10-15T11:22:00,65.76839298,6.602659855,3.077898546,74.285
2022-10-15T11:24:00,65.76839298,6.59494483,3.079068888,74.26262295
2022-10-15T11:26:00,65.76839298,6.587229804,3.080239229,74.20940336
2022-10-15T11:28:00,65.76839298,6.579514779,3.081409571,74.19476471
2022-10-15T11:30:00,65.76839298,6.571799754,3.082579913,74.15412
2022-10-15T11:32:00,65.76839298,6.564084728,3.083750255,74.04368421
2022-10-15T11:34:00,65.76839298,6.556369703,3.084920597,73.94081967
2022-10-15T11:36:00,65.76839298,6.548654678,3.086090939,73.85040678
2022-10-15T11:38:00,65.76839298,6.540939653,3.087261281,73.76072
2022-10-15T11:40:00,65.76839298,6.533224627,3.088431622,73.69839831
2022-10-15T11:42:00,65.76839298,6.525509602,3.089601964,73.63545
2022-10-15T11:44:00,65.76839298,6.517794577,3.090772306,73.5315339
2022-10-15T11:46:00,65.76839298,6.510079551,3.091942648,73.49444355
2022-10-15T11:48:00,65.76839298,6.502364526,3.09311299,73.43116102
2022-10-15T11:50:00,65.76839298,6.494649501,3.094283332,73.36371795
2022-10-15T11:52:00,65.76839298,6.486934475,3.095453674,73.33825203
2022-10-15T11:54:00,65.76839298,6.47921945,3.096624016,73.35283898
2022-10-15T11:56:00,65.76839298,6.471504425,3.097794357,73.37128926
2022-10-15T11:58:00,65.76839298,6.4637894,3.098964699,73.34845902
2022-10-15T12:00:00,65.76839298,6.456074374,3.100135041,73.2884878
2022-10-15T12:02:00,65.76839298,6.448359349,3.101305383,73.26306195
2022-10-15T12:04:00,65.7762393,6.443297756,3.10278357,73.260125
2022-10-15T12:06:00,65.78706181,6.439242636,3.104378525,73.43742857
2022-10-15T12:08:00,65.79788432,6.435187517,3.10597348,73.77276
2022-10-15T12:10:00,65.80870683,6.431132398,3.107568435,74.0874188
2022-10-15T12:12:00,65.81952934,6.427077278,3.109163391,74.4357377
2022-10-15T12:14:00,65.83035186,6.423022159,3.110758346,74.85169231
2022-10-15T12:16:00,65.84117437,6.41896704,3.112353301,75.3770084
2022-10-15T12:18:00,65.85199688,6.414911921,3.113948257,75.86984615
2022-10-15T12:20:00,65.86281939,6.410856801,3.115543212,76.27703448
2022-10-15T12:22:00,65.8736419,6.406801682,3.117138167,76.68442857
2022-10-15T12:24:00,65.88446441,6.402746563,3.118733123,76.96552174
2022-10-15T12:26:00,65.89528692,6.398691444,3.120328078,77.05441935
2022-10-15T12:28:00,65.90610943,6.394636324,3.121923033,77.14510084
2022-10-15T12:30:00,65.91693194,6.390581205,3.123517988,77.24984615
2022-10-15T12:32:00,65.92775445,6.386526086,3.125112944,77.40944262
2022-10-15T12:34:00,65.93857697,6.382470967,3.126707899,77.37244628
2022-10-15T12:36:00,65.94939948,6.378415847,3.128302854,77.33448305
2022-10-15T12:38:00,65.96022199,6.374360728,3.12989781,77.3874
2022-10-15T12:40:00,65.9710445,6.370305609,3.131492765,77.44622951
2022-10-15T12:42:00,65.98186701,6.366250489,3.13308772,77.48416807
2022-10-15T12:44:00,65.99268952,6.36219537,3.134682676,77.54069919
2022-10-15T12:46:00,66.00351203,6.358140251,3.136277631,77.60183444
2022-10-15T12:48:00,66.01433454,6.354085132,3.137872586,77.65569767
2022-10-15T12:50:00,66.02515705,6.350030012,3.139467541,77.81533333
2022-10-15T12:52:00,66.03597956,6.345974893,3.141062497,77.97770833
2022-10-15T12:54:00,66.04680208,6.341919774,3.142657452,78.03179167
2022-10-15T12:56:00,66.05762459,6.337864655,3.144252407,78.04129661
2022-10-15T12:58:00,66.0684471,6.333809535,3.145847363,78.02210084
2022-10-15T13:00:00,66.07926961,6.329754416,3.147442318,77.90008805
2022-10-15T13:02:00,66.09009212,6.325699297,3.149037273,77.65405031
2022-10-15T13:04:00,66.10091463,6.327289163,3.151418019,77.511
2022-10-15T13:06:00,66.11173714,6.33102023,3.154096823,77.49136364
2022-10-15T13:08:00,66.12255965,6.334751297,3.156775626,77.47577586
2022-10-15T13:10:00,66.13338216,6.338482364,3.15945443,77.58222581
2022-10-15T13:12:00,66.14420467,6.342213432,3.162133234,77.67117391
2022-10-15T13:14:00,66.15502718,6.345944499,3.164812038,77.71532
2022-10-15T13:16:00,66.16584969,6.349675566,3.167490842,77.754375
2022-10-15T13:18:00,66.1766722,6.353406633,3.170169645,77.72241667
2022-10-15T13:20:00,66.18749472,6.357137701,3.172848449,77.59465217
2022-10-15T13:22:00,66.19831723,6.360868768,3.175527253,77.52306504
2022-10-15T13:24:00,66.20913974,6.364599835,3.178206057,77.45711111
2022-10-15T13:26:00,66.21996225,6.368330902,3.180884861,77.30765289
2022-10-15T13:28:00,66.23078476,6.37206197,3.183563664,77.11561364
2022-10-15T13:30:00,66.24160727,6.375793037,3.186242468,77.03283784
2022-10-15T13:32:00,66.25242978,6.379524104,3.188921272,77.05722951
2022-10-15T13:34:00,66.26325229,6.383255171,3.191600076,77.21281197
2022-10-15T13:36:00,66.2740748,6.386986238,3.19427888,77.43631707
2022-10-15T13:38:00,66.28489731,6.390717306,3.196957683,77.54397436
2022-10-15T13:40:00,66.29571982,6.394448373,3.199636487,77.55090909
2022-10-15T13:42:00,66.30654233,6.39817944,3.202315291,77.52361538
2022-10-15T13:44:00,66.31736484,6.401910507,3.204994095,77.509
2022-10-15T13:46:00,66.32818735,6.405641575,3.207672899,77.4294918
2022-10-15T13:48:00,66.33900986,6.409372642,3.210351702,77.3391913
2022-10-15T13:50:00,66.34983238,6.413103709,3.213030506,77.26170248
2022-10-15T13:52:00,66.36065489,6.416834776,3.21570931,77.19135
2022-10-15T13:54:00,66.3714774,6.420565844,3.218388114,77.17947154
2022-10-15T13:56:00,66.38229991,6.424296911,3.221066918,77.20213793
2022-10-15T13:58:00,66.39312242,6.428027978,3.223745721,77.25544444
2022-10-15T14:00:00,66.40394493,6.431759045,3.226424525,77.24211111
2022-10-15T14:02:00,66.41476744,6.435490113,3.229103329,77.2088087
2022-10-15T14:04:00,66.42558995,6.434596715,3.231839839,77.1550084
2022-10-15T14:06:00,66.43641246,6.431949209,3.234598238,77.09258268
2022-10-15T14:08:00,66.44723497,6.429301704,3.237356637,77.09363478
2022-10-15T14:10:00,66.45805748,6.426654199,3.240115036,77.22012214
2022-10-15T14:12:00,66.46887999,6.424006693,3.242873435,77.25914545
2022-10-15T14:14:00,66.47970251,6.421359188,3.245631834,77.35088889
2022-10-15T14:16:00,66.49052502,6.418711683,3.248390233,77.45478689
2022-10-15T14:18:00,66.50134753,6.416064177,3.251148632,77.536288
2022-10-15T14:20:00,66.51217004,6.413416672,3.253907031,77.602825
2022-10-15T14:22:00,66.52299255,6.410769167,3.25666543,77.71146154
2022-10-15T14:24:00,66.53381506,6.408121661,3.259423829,77.80153782
2022-10-15T14:26:00,66.54463757,6.405474156,3.262182227,77.93076667
2022-10-15T14:28:00,66.55546008,6.402826651,3.264940626,78.04127273
2022-10-15T14:30:00,66.56628259,6.400179145,3.267699025,78.14361983
2022-10-15T14:32:00,66.5771051,6.39753164,3.270457424,78.25241176
2022-10-15T14:34:00,66.58792762,6.394884135,3.273215823,78.38309917
2022-10-15T14:36:00,66.59875013,6.392236629,3.275974222,78.53588235
2022-10-15T14:38:00,66.60957264,6.389589124,3.278732621,78.56057143
2022-10-15T14:40:00,66.62039515,6.386941619,3.28149102,78.56390265
2022-10-15T14:42:00,66.63121766,6.384294113,3.284249419,78.59163333
2022-10-15T14:44:00,66.64204017,6.381646608,3.287007818,78.61963333
2022-10-15T14:46:00,66.65286268,6.378999103,3.289766217,78.65935
2022-10-15T14:48:00,66.66368519,6.376351597,3.292524616,78.77687705
2022-10-15T14:50:00,66.6745077,6.373704092,3.295283015,79.04023529
2022-10-15T14:52:00,66.68533021,6.371056587,3.298041414,79.41716535
2022-10-15T14:54:00,66.69615273,6.368409081,3.300799813,79.88923009
2022-10-15T14:56:00,66.70697524,6.365761576,3.303558211,80.38392308
2022-10-15T14:58:00,66.71779775,6.363114071,3.30631661,80.90232773
2022-10-15T15:00:00,66.72862026,6.360466565,3.309075009,81.3628374
2022-10-15T15:02:00,66.73944277,6.35781906,3.311833408,81.79855372
2022-10-15T15:04:00,66.74241896,6.356173903,3.316747106,82.24559701
2022-10-15T15:06:00,66.74241896,6.354908947,3.322478332,82.63208411
2022-10-15T15:08:00,66.74241896,6.353643991,3.328209557,82.97447826
2022-10-15T15:10:00,66.74241896,6.352379035,3.333940783,83.24433333
2022-10-15T15:12:00,66.74241896,6.351114079,3.339672008,83.49656098
2022-10-15T15:14:00,66.74241896,6.349849123,3.345403233,83.70744715
2022-10-15T15:16:00,66.74241896,6.348584167,3.351134459,83.98310169
2022-10-15T15:18:00,66.74241896,6.347319211,3.356865684,84.21530769
2022-10-15T15:20:00,66.74241896,6.346054255,3.36259691,84.3805
2022-10-15T15:22:00,66.74241896,6.3447893,3.368328135,84.3685
2022-10-15T15:24:00,66.74241896,6.343524344,3.37405936,84.67150427
2022-10-15T15:26:00,66.74241896,6.342259388,3.379790586,84.9324
2022-10-15T15:28:00,66.74241896,6.340994432,3.385521811,85.1298595
2022-10-15T15:30:00,66.74241896,6.339729476,3.391253037,85.43181944
2022-10-15T15:32:00,66.74241896,6.33846452,3.396984262,85.77957895
2022-10-15T15:34:00,66.74241896,6.337199564,3.402715487,86.02994444
2022-10-15T15:36:00,66.74241896,6.335934608,3.408446713,86.26584956
2022-10-15T15:38:00,66.74241896,6.334669652,3.414177938,86.49545902
2022-10-15T15:40:00,66.74241896,6.333404696,3.419909164,86.69329915
2022-10-15T15:42:00,66.74241896,6.33213974,3.425640389,86.93979339
2022-10-15T15:44:00,66.74241896,6.330874784,3.431371614,87.12782645
2022-10-15T15:46:00,66.74241896,6.329609828,3.43710284,87.35464706
2022-10-15T15:48:00,66.74241896,6.328344872,3.442834065,87.65490164
2022-10-15T15:50:00,66.74241896,6.327079916,3.448565291,87.92185714
2022-10-15T15:52:00,66.74241896,6.325814961,3.454296516,88.214125
2022-10-15T15:54:00,66.74241896,6.324550005,3.460027741,88.46130435
2022-10-15T15:56:00,66.74241896,6.323285049,3.465758967,88.57666667
2022-10-15T15:58:00,66.74241896,6.322020093,3.471490192,88.76428099
2022-10-15T16:00:00,66.74241896,6.320755137,3.477221418,89.03919512
2022-10-15T16:02:00,66.74241896,6.319490181,3.482952643,89.31731724
2022-10-15T16:04:00,66.75026528,6.317664175,3.48589289,89.54392708
2022-10-15T16:06:00,66.76108779,6.315625357,3.48777449,89.86758824
2022-10-15T16:08:00,66.7719103,6.313586539,3.48965609,90.03690164
2022-10-15T16:10:00,66.78273281,6.311547721,3.491537689,90.27605217
2022-10-15T16:12:00,66.79355532,6.309508902,3.493419289,90.36436585
2022-10-15T16:14:00,66.80437783,6.307470084,3.495300889,90.57972131
2022-10-15T16:16:00,66.81520034,6.305431266,3.497182489,90.8074386
2022-10-15T16:18:00,66.82602285,6.303392448,3.499064089,90.94660317
2022-10-15T16:20:00,66.83684537,6.30135363,3.500945689,91.0476087
2022-10-15T16:22:00,66.84766788,6.299314812,3.502827288,91.14302439
2022-10-15T16:24:00,66.85849039,6.297275994,3.504708888,91.26724138
2022-10-15T16:26:00,66.8693129,6.295237176,3.506590488,91.36637795
2022-10-15T16:28:00,66.88013541,6.293198358,3.508472088,91.35442478
2022-10-15T16:30:00,66.89095792,6.29115954,3.510353688,91.51380165
2022-10-15T16:32:00,66.90178043,6.289120721,3.512235288,91.76415574
2022-10-15T16:34:00,66.91260294,6.287081903,3.514116887,92.04868852
2022-10-15T16:36:00,66.92342545,6.285043085,3.515998487,92.13191304
2022-10-15T16:38:00,66.93424796,6.283004267,3.517880087,92.26328
2022-10-15T16:40:00,66.94507047,6.280965449,3.519761687,92.51883333
2022-10-15T16:42:00,66.95589298,6.278926631,3.521643287,92.67373913
2022-10-15T16:44:00,66.96671549,6.276887813,3.523524887,92.686125
2022-10-15T16:46:00,66.977538,6.274848995,3.525406486,92.99231579
2022-10-15T16:48:00,66.98836051,6.272810177,3.527288086,93.08650413
2022-10-15T16:50:00,66.99918303,6.270771359,3.529169686,92.99783471
2022-10-15T16:52:00,67.01000554,6.26873254,3.531051286,92.91921008
2022-10-15T16:54:00,67.02082805,6.266693722,3.532932886,92.8522459
2022-10-15T16:56:00,67.03165056,6.264654904,3.534814486,92.75441667
2022-10-15T16:58:00,67.04247307,6.262616086,3.536696085,92.9935
2022-10-15T17:00:00,67.05329558,6.260577268,3.538577685,93.108
2022-10-15T17:02:00,67.06411809,6.25853845,3.540459285,92.75678261
2022-10-15T17:04:00,67.06709428,6.257873178,3.541946045,92.59450794
2022-10-15T17:06:00,67.06709428,6.257728905,3.543283039,92.78845763
2022-10-15T17:08:00,67.06709428,6.257584633,3.544620032,92.6181405
2022-10-15T17:10:00,67.06709428,6.257440361,3.545957025,92.24173913
2022-10-15T17:12:00,67.06709428,6.257296088,3.547294019,92.0966443
2022-10-15T17:14:00,67.06709428,6.257151816,3.548631012,92.04786813
2022-10-15T17:16:00,67.06709428,6.257007544,3.549968006,92.21922581
2022-10-15T17:18:00,67.06709428,6.256863271,3.551304999,92.5402623
2022-10-15T17:20:00,67.06709428,6.256718999,3.552641992,92.98308475
2022-10-15T17:22:00,67.06709428,6.256574727,3.553978986,92.95584615
2022-10-15T17:24:00,67.06709428,6.256430454,3.555315979,92.953592
2022-10-15T17:26:00,67.06709428,6.256286182,3.556652973,92.89181356
2022-10-15T17:28:00,67.06709428,6.25614191,3.557989966,92.627
2022-10-15T17:30:00,67.06709428,6.255997637,3.559326959,92.7521
2022-10-15T17:32:00,67.06709428,6.255853365,3.560663953,92.91846154
2022-10-15T17:34:00,67.06709428,6.255709093,3.562000946,92.76610656
2022-10-15T17:36:00,67.06709428,6.25556482,3.56333794,93.13534959
2022-10-15T17:38:00,67.06709428,6.255420548,3.564674933,93.36542857
2022-10-15T17:40:00,67.06709428,6.255276276,3.566011926,93.37176316
2022-10-15T17:42:00,67.06709428,6.255132003,3.56734892,93.251625
2022-10-15T17:44:00,67.06709428,6.254987731,3.568685913,92.87475
2022-10-15T17:46:00,67.06709428,6.254843459,3.570022907,92.9236087
2022-10-15T17:48:00,67.06709428,6.254699186,3.5713599,93.21401587
2022-10-15T17:50:00,67.06709428,6.254554914,3.572696893,93.30098291
2022-10-15T17:52:00,67.06709428,6.254410642,3.574033887,93.63539344
2022-10-15T17:54:00,67.06709428,6.254266369,3.57537088,94.39191304
2022-10-15T17:56:00,67.06709428,6.254122097,3.576707874,94.57387097
2022-10-15T17:58:00,67.06709428,6.253977825,3.578044867,94.5376
2022-10-15T18:00:00,67.06709428,6.253833552,3.57938186,94.37830769
2022-10-15T18:02:00,67.06709428,6.25368928,3.580718854,94.20865323
2022-10-15T18:04:00,67.0749406,6.253442617,3.581540851,93.98833333
2022-10-15T18:06:00,67.08576311,6.253157115,3.582167505,93.62888235
2022-10-15T18:08:00,67.09658562,6.252871614,3.58279416,93.6424958
2022-10-15T18:10:00,67.10740813,6.252586113,3.583420814,94.31660684
2022-10-15T18:12:00,67.11823064,6.252300611,3.584047468,95.16641935
2022-10-15T18:14:00,67.12905316,6.25201511,3.584674122,95.3995
2022-10-15T18:16:00,67.13987567,6.251729609,3.585300776,95.03344628
2022-10-15T18:18:00,67.15069818,6.251444107,3.585927431,94.72509917
2022-10-15T18:20:00,67.16152069,6.251158606,3.586554085,94.501
2022-10-15T18:22:00,67.1723432,6.250873105,3.587180739,94.46129412
2022-10-15T18:24:00,67.18316571,6.250587603,3.587807393,94.37738462
2022-10-15T18:26:00,67.19398822,6.250302102,3.588434047,94.630025
2022-10-15T18:28:00,67.20481073,6.250016601,3.589060702,94.43272269
2022-10-15T18:30:00,67.21563324,6.249731099,3.589687356,93.68008
2022-10-15T18:32:00,67.22645575,6.249445598,3.59031401,93.44072034
2022-10-15T18:34:00,67.23727827,6.249160097,3.590940664,94.05019167
2022-10-15T18:36:00,67.24810078,6.248874595,3.591567318,94.7015102
2022-10-15T18:38:00,67.25892329,6.248589094,3.592193973,95.01655556
2022-10-15T18:40:00,67.2697458,6.248303593,3.592820627,94.91660976
2022-10-15T18:42:00,67.28056831,6.248018091,3.593447281,94.88178632
2022-10-15T18:44:00,67.29139082,6.24773259,3.594073935,94.53716
2022-10-15T18:46:00,67.30221333,6.247447089,3.594700589,94.57321739
2022-10-15T18:48:00,67.31303584,6.247161587,3.595327244,94.84566667
2022-10-15T18:50:00,67.32385835,6.246876086,3.595953898,94.9818
2022-10-15T18:52:00,67.33468086,6.246590585,3.596580552,94.89556198
2022-10-15T18:54:00,67.34550338,6.246305083,3.597207206,94.91315652
2022-10-15T18:56:00,67.35632589,6.246019582,3.59783386,94.980625
2022-10-15T18:58:00,67.3671484,6.245734081,3.598460515,95.55175
2022-10-15T19:00:00,67.37797091,6.245448579,3.599087169,95.97025
2022-10-15T19:02:00,67.38879342,6.245163078,3.599713823,95.83538017
2022-10-15T19:04:00,67.39961593,6.236296304,3.600999423,96.04930894
